Physician ID,Physician Name,Hospital ID,Hospital Name,Hospital ZIP,Hospital City
56414721,ANDREW LAMAN,AC756,Vantage Medical Group Hem Onc,71913,HOT SPRINGS NATIONAL PARK
36979109,Murugavel Muthusamy,AC249,Affiliated Oncologists,25550,POINT PLEASANT
60627504,ALEXIS THOMPSON,AC212,Childrens Hospital Oakland Research Institute,55746,HIBBING
25282533,BORIS NAYDICH,AC759,Cancer Treatment Centers of America - Atlanta,68701,NORFOLK
75243068,MOHAMED EL-TARABILY,AC829,RWJ Barnabas Health,1803,BURLINGTON
11380725,Brad Pohlman,AC207,West Michigan Cancer Center,78229,SAN ANTONIO
77940645,SHERIF IBRAHIM,AC497,"Jen Wang, MD",37067,FRANKLIN
51441556,LOVIE BEY,AC726,Upstate Hematology Oncology,60521,HINSDALE
79726427,Francis Cuevas,AC382,Auerbach Hematology Oncology Associates,32503,PENSACOLA
19426598,Baldeep Wirk,AC694,Children's National Medical Center,11548,GREENVALE
22272985,YVONNE COYLE,AC210,Springfield Clinic Hematology Oncology,44223,CUYAHOGA FALLS
53120788,ALI KHOJASTEH,AC927,University of Cincinnati,23322,CHESAPEAKE
46972457,Michel Hoessly,AC109,Froedtert And Medical College Of Wisconsin,23188,WILLIAMSBURG
10909973,John Phelan,AC284,Woodlawn Hospital,56308,ALEXANDRIA
44847140,JOHN BARTON,AC989,M Health Fairview University of Minnesota,70809,BATON ROUGE
19314621,RAVI SANDRAPATY,AC370,Christiana Care Health System,11768,NORTHPORT
11265595,Hamed Daw,AC136,Washington D.C. VA Medical Center,7302,JERSEY CITY
87807399,PATRICK TRIPP,AC429,Texas Oncology - Weatherford,7922,BERKELEY HEIGHTS
95180809,Mohamad Khasawneh,AC265,Illinois Cancer Specialists,73705,ENID
50397038,Jyothi Dodlapati,AC983,St Joseph Health System,49946,LANSE
28026793,RAKESH MEHTA,AC964,Premier Hematology Oncology,21202,BALTIMORE
45996317,Nadya Hasham-Jiwa,AC643,Spencer Cancer Center,77008,HOUSTON
39361137,ESTHER REHMUS,AC235,Witham Hematology Oncology Center,92395,VICTORVILLE
50801210,JUSTIN WAYNE TIULIM,AC193,Highlands Oncology Group,80920,COLORADO SPRINGS
62212803,YURHEE LEE,AC441,Physicians Clinic of Iowa,46514,ELKHART
71916956,JULIA WIEDMEIER,AC602,Cancer Centers Of Southwest Oklahoma,48025,FRANKLIN
45453580,NICKI PANOSKALTSIS,AC507,Henry Ford Health System,33324,FORT LAUDERDALE
12039316,HINDA BOUTRID,AC722,Baylor Scott & White Vasicek Cancer Treatment Center - Temple,70791,ZACHARY
94682146,WILBUR MONTANA,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
28769668,JAIME SUAREZ LONDONO,AC775,Carolina Oncology Specialists,11702,BABYLON
38629912,Smita Patel,AC820,MaineHealth Cancer Care,20678,PRINCE FREDERICK
28565184,EVAN DIAMOND,AC256,Tricore Reference Laboratories,92262,PALM SPRINGS
48015762,Danielle Hyunkyung Shin,AC789,University of South Alabama,25405,MARTINSBURG
34896699,JULIO ALVARENGA THIEBAUD,AC108,Texas Oncology - Irving,92705,SANTA ANA
57105256,GISELLE DUTCHER,AC208,University Cancer and Blood Center,90305,INGLEWOOD
93429361,Sriman Swarup,AC149,Scripps Health,40220,LOUISVILLE
28702139,GEORGE YANG,AC588,Cancer and Blood Care Specialists,35406,TUSCALOOSA
11486792,IGOR MAKHLIN,AC511,Santee Oncology,44307,AKRON
13988796,ZACHARY PRUDOWSKY,AC260,Pacific Hematology Oncology Associates,59301,MILES CITY
54167655,EMILY HUSCHART,AC194,Los Angeles Cancer Network,98029,ISSAQUAH
37040827,ROSHNI NARURKAR,AC922,Childrens Of Alabama,60031,GURNEE
77084155,REGGIE THOMES,AC474,California Hematology Oncology Medical Group,16105,NEW CASTLE
87997997,JESSICA MEZNARICH,AC871,Advocate Aurora Health,39564,OCEAN SPRINGS
77197836,IKUMI SUZUKI,AC197,Crystal Medical Group,60640,CHICAGO
25242444,BRYN HAWS,AC284,Woodlawn Hospital,56308,ALEXANDRIA
49863830,IBRAHIM SADEK,AC491,"Yunhee Chung, MD",57117,SIOUX FALLS
91378002,Sabarinath Radhakrishnan,AC560,Connecticut Childrens Medical Center,30141,HIRAM
31554897,ARNAUD DROUIN,AC360,Sinai Hospital Of Baltimore,97008,BEAVERTON
89561295,CHRISTINA CHO,AC792,St. Luke's University Health Network,29526,CONWAY
74163517,Girish Kunapareddy,AC997,Texas Hematology Oncology Centers,61571,WASHINGTON
11755685,ROBERT BLACK,AC157,VOA Virginia Oncology Associates,90210,BEVERLY HILLS
97256629,SARAH BASS,AC898,Fred Hutchinson Cancer Research Center,33445,DELRAY BEACH
86533121,Feng Jiang,AC353,Joliet Oncology-Hematology Associates LTD,6040,MANCHESTER
70498830,ERIC MELLON,AC675,FCHC Rainbow Hematology Oncology,48114,BRIGHTON
10534584,RYAN SCHMOCKER,AC833,Schweiger Dermatology Group,91723,COVINA
71569726,SHAWKI QASIM,AC248,Columbus Hematology Oncology Associates,963,CATANO
31660090,Lenore Omesi,AC926,Bozeman Health,27909,ELIZABETH CITY
84723763,SULSAL-UL HAQUE,AC561,The Angeles Clinic And Research Institute,16121,FARRELL
79847830,VIJAY KUDITHIPUDI,AC996,Saratoga Hospital,42101,BOWLING GREEN
43927628,Rongrong Ge,AC997,Texas Hematology Oncology Centers,61571,WASHINGTON
55984854,SAMUEL RICHTER,AC584,Mercer County Hematology Oncology P.C.,6520,NEW HAVEN
49239865,CHIACHIEN WANG,AC581,Beebe Healthcare,34491,SUMMERFIELD
96776086,MAITRI KALRA,AC891,Michigan Healthcare Professionals,30117,CARROLLTON
13461106,Mohammed Achhal El Kadmiri,AC683,The Oncology Institute of Hope and Innovation,35243,BIRMINGHAM
98441280,PREETHI PRASAD,AC251,Texas Oncology - Midland Allison Cancer Center,21093,LUTHERVILLE TIMONIUM
17838967,NATHAN THOMPSON,AC335,White Plains Hospital,64154,KANSAS CITY
74075476,Douglas Beach,AC711,Carolina Blood and Cancer Care Associates,85037,PHOENIX
34365278,Jonathan Gross,AC111,St. Mary's Regional Medical Center Cancer Center,52001,DUBUQUE
37257789,Eugene Choi,AC185,Albany Medical Center Group Org,77304,CONROE
18105508,JOHN GLEASON,AC806,Northwestern Medical Faculty Foundation,81601,GLENWOOD SPRINGS
57028463,KEVIN SCHER,AC355,Burzynski Clinic,60008,ROLLING MEADOWS
41127671,ANTHONY APICELLI,AC178,Community Hematology Oncology Practitioners,46601,SOUTH BEND
73329252,GEOFFREY RAY,AC866,Hoag Hospital Newport Beach,38133,MEMPHIS
80667158,ADAM REESE,AC509,Virginia Commonwealth University,7724,EATONTOWN
16135458,Matthew Whitehurst,AC813,Nebraska Medicine,28374,PINEHURST
48867120,KRISTINE LETHERT,AC740,Northwell Health,64132,KANSAS CITY
42432337,Bibas Reddy,AC758,H Lee Moffitt Cancer Center And Research Institute Hospital Inc,38119,MEMPHIS
85423791,Jonathan Bleeker,AC162,Texas Tech Hematology Oncology,46176,SHELBYVILLE
10887961,ALEKSANDRA CISZEWSKI,AC944,Michiana Hematology Oncology,97838,HERMISTON
20374700,Ashkan Emadi,AC356,Sibley Memorial Hospital,8820,EDISON
51602153,KURT WHARTON,AC529,Springfield Clinic,75042,GARLAND
34545851,SHERIF REZK,AC403,Texas Oncology - Denton,54476,SCHOFIELD
79591721,Jessica Foley,AC904,Penrose Saint Francis,21153,STEVENSON
47552187,TREVOR FEINSTEIN,AC936,Virginia Cancer Institute,19115,PHILADELPHIA
49674193,SIOBHAN LYNCH,AC326,Walter Reed National Military Medical Center,38104,MEMPHIS
29492485,RYAN ROOP,AC536,Advent Health,94539,FREMONT
83176853,HEATHER GATCOMBE,AC121,Boston Medical Center,53295,MILWAUKEE
61223564,ROOZBEH MOHAJER,AC251,Texas Oncology - Midland Allison Cancer Center,21093,LUTHERVILLE TIMONIUM
20728668,LAUREN MAURO,AC361,Baptist Medical Center,43351,UPPER SANDUSKY
24113192,MUKTA PANT,AC631,Georgia Cancer Specialists,11706,BAY SHORE
26407759,LINDSAY MAGURA,AC726,Upstate Hematology Oncology,60521,HINSDALE
28388474,SREEKANTH DONEPUDI,AC401,Hawaii Pacific Health,2189,EAST WEYMOUTH
44481863,CELINE ORD,AC931,"Millennium Oncology Hollywood, FL",4856,ROCKPORT
34679319,VIKRAM PARALKAR,AC153,Marshfield Clinic Health System,98382,SEQUIM
63666957,ALAN SHIH,AC102,UCSF Cancer Center San Mateo,78284,SAN ANTONIO
88363330,MELISSA WILSON,AC521,VA Pittsburgh Healthcare System,17810,ALLENWOOD
37443028,SEAN KEARIN,AC863,Baylor College of Medicine,34236,SARASOTA
42407434,COLLEEN YAVAROW,AC514,Troy Regional Medial Center,53207,MILWAUKEE
36853657,Katherine Tarlock,AC845,Asante Rogue Regional Medical Center,10025,NEW YORK
28649229,BASEM AZAB,AC991,General Physicians Group P.C.,86001,FLAGSTAFF
71278802,WEN FAN,AC431,Mount Sinai Miami,22025,DUMFRIES
44634783,Mei Tang,AC100,Blood & Bone Marrow Transplant Group Of Georgia,6105,HARTFORD
42083413,EVI STAVROU,AC395,Gundersen Health System,3909,YORK
37745193,Mustafa Barbour,AC570,Pinal Cancer and Surgery Center,92373,REDLANDS
74768763,THOMAS ULDRICK,AC949,Kootenia Cancer Center,33458,JUPITER
43716608,Tanja Gruber,AC345,St Vincent Regional Cancer Center,54880,SUPERIOR
62022715,Mark Hendrixson,AC295,Medstar Washington Hospital Center Physician Group,95630,FOLSOM
16944527,ELIZABETH MARCUS,AC224,Great Lakes Cancer Management Specialists,63125,SAINT LOUIS
61570483,SAMINA REZA,AC613,St Josephs Children's Hospital,2467,CHESTNUT HILL
29890312,ANITA MAHAJAN,AC120,Clinical Trials Only,910,SAN JUAN
14917002,SANJAY OOMMEN,AC302,Global Cancer Research Institute,85710,TUCSON
51778645,Ayesha Sheikh,AC907,Lewis Gale Physicians,60640,CHICAGO
88518702,PAUL GALARDY,AC227,Jackson Memorial Hospital,78405,CORPUS CHRISTI
38925540,PAUL WEINSTEIN,AC936,Virginia Cancer Institute,19115,PHILADELPHIA
77620178,VANDANA RAJAGOPALAN,AC497,"Jen Wang, MD",37067,FRANKLIN
53097582,Jose Azar,AC401,Hawaii Pacific Health,2189,EAST WEYMOUTH
54292760,MARCIE TOMBLYN,AC555,Orlando Health System,17022,ELIZABETHTOWN
91929014,SAMUEL SILVER,AC892,New York University Langone Health System,77014,HOUSTON
70507782,MONA MIRKHAEF,AC122,Baptist Memorial Medical Group,34474,OCALA
30312148,Edward Wos,AC192,Cook County Hospital,27514,CHAPEL HILL
64240113,Manish Patel,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
18465141,Sarah Sinclair,AC645,Cancer Treatment Centers Of America - Phoenix,6053,NEW BRITAIN
33607682,THOMAS REYNOLDS,AC988,Multicare Health System,91302,CALABASAS
26956769,Howard Terebelo,AC747,Start Center for Cancer Care,6052,NEW BRITAIN
86486716,Edward Stadtmauer,AC474,California Hematology Oncology Medical Group,16105,NEW CASTLE
74430836,KIRAN PRABHU,AC903,Johns Hopkins All Childrens Hospital Inc,780,COTO LAUREL
50148891,Rekha Chandran,AC757,"Lewis Lipsey, MD",78412,CORPUS CHRISTI
34643084,JENNIFER TROTTMAN,AC589,Texas Oncology - Methodist Dallas Cancer Center,25401,MARTINSBURG
51226257,KENNETH BASTIN,AC604,Southern Cancer Center,17887,WHITE DEER
39868417,LAURA FREEDMAN,AC695,Swedish Health Services,95991,YUBA CITY
31275193,KYUNG KIM,AC602,Cancer Centers Of Southwest Oklahoma,48025,FRANKLIN
97445715,Yunhui Henry Hsiang,AC195,Intermountain Health SLC,89106,LAS VEGAS
86139466,Stuart Selonick,AC470,Regional One Health,73034,EDMOND
43645867,JOHN RHEE,AC755,Tower Hematology Oncology Medical Group,37129,MURFREESBORO
52286128,DELLA HOWELL,AC700,Childrens Minnesota,33166,MIAMI
46614496,MARK FLEMING,AC758,H Lee Moffitt Cancer Center And Research Institute Hospital Inc,38119,MEMPHIS
56438348,PATRICK MAGUIRE,AC292,Childrens Healthcare Of Atlanta,33710,SAINT PETERSBURG
40946758,DAVID VISWANATHA,AC823,Tennessee Oncology,49946,LANSE
71965851,ANITA THARIAN,AC923,Decatur Memorial Hospital,33607,TAMPA
13103961,DAVID MC CUNE,AC782,Summit Medical Group Oregon,51503,COUNCIL BLUFFS
60146500,LOYD PIMPERL,AC100,Blood & Bone Marrow Transplant Group Of Georgia,6105,HARTFORD
50386078,MATTHEW ARMSTRONG,AC534,Stormont Vail Healthcare,39532,BILOXI
82961772,Kousay Alkourainy,AC701,Northwest Hospital Center,19046,JENKINTOWN
21188010,Min Kang,AC841,Medical City Hospitals,11235,BROOKLYN
88964731,YINONG LIU,AC713,OSF Moeller Cancer Center,15102,BETHEL PARK
71358925,Stacie McCord,AC183,Texas Oncology - Wichita Falls,46391,WESTVILLE
33203601,BRIAN CALABRESE,AC657,Nemours Childrens Hospital,80033,WHEAT RIDGE
92210833,GRANT RINE,AC833,Schweiger Dermatology Group,91723,COVINA
94930550,WILLIAM DECKER,AC238,Sovah Cancer Center,77550,GALVESTON
24562691,GLEN REZNIKOFF,AC792,St. Luke's University Health Network,29526,CONWAY
67034016,RAJIV DATTA,AC836,Stamford Hospital,27284,KERNERSVILLE
74250552,MOHAMMED ISLAM,AC483,Cancer Partners of Nebraska,91007,ARCADIA
61108050,DAVID KUTER,AC234,ANMED Cancer Center,31904,COLUMBUS
97093736,Alejandro Calvo,AC972,The Center For Cancer And Blood Disorders,84107,SALT LAKE CITY
83902601,LAURA NADEAU,AC907,Lewis Gale Physicians,60640,CHICAGO
78489226,DEBRA HOLIK,AC307,Texas Oncology - Granbury,7739,LITTLE SILVER
49415285,ROLF FRETER,AC437,University of California Irvine Healthcare - Community,48154,LIVONIA
74112621,CATHLEEN CHEN,AC834,The Cancer Center at Blessing Hospital,32561,GULF BREEZE
69274303,MARK WILKOWSKE,AC535,Riverside Medical Group,18711,WILKES BARRE
24457808,Matthew Logsdon,AC110,East Carolina University Brody School Of Medicine,60026,GLENVIEW
56602348,TRAVIS ARCHULETA,AC740,Northwell Health,64132,KANSAS CITY
26606097,Scott Tetreault,AC664,Regional Cancer Center,44118,CLEVELAND
54945510,RONNIE NEUBERG,AC323,St Claire HealthCare Oncology,89144,LAS VEGAS
40028660,MARGERY STRACK,AC422,Oncology Hematology Specialists - Mountain Lakes,71301,ALEXANDRIA
97704060,JOSEPH BROOKS,AC613,St Josephs Children's Hospital,2467,CHESTNUT HILL
94866782,Eric Jacobsen,AC638,Philadelphia Veterans Affairs Medical Center,11740,GREENLAWN
47677691,Ovidiu George Negrea,AC458,Metrohealth Health System,19047,LANGHORNE
86653101,Hetty Carraway,AC697,East Tennessee Children's,12010,AMSTERDAM
45193287,LAURA WILLIAMS,AC658,Marin Cancer Care,93933,MARINA
44460476,Ralph Gousse,AC549,University Of Oklahoma Health Sciences Center,19143,PHILADELPHIA
62072872,ANNA STORNIOLO,AC181,St Davids Healthcare System,94038,MOSS BEACH
87163002,ROGER MACKLIS,AC616,Hematology Oncology of Indiana,48312,STERLING HEIGHTS
64460320,CAROLE MILLER,AC643,Spencer Cancer Center,77008,HOUSTON
63856105,David Dicapua Siegel,AC618,University Oncology Associates,24641,RICHLANDS
29199891,Leslie Popplewell,AC284,Woodlawn Hospital,56308,ALEXANDRIA
49127252,MAURY BERGER,AC601,De Paul Health Center,43219,COLUMBUS
13734063,ANTHONY MEGA,AC419,Ohio State University,1608,WORCESTER
24775419,John Gregory,AC516,Bronson Methodist Hospital,19902,DOVER AFB
67990801,MEI ZHANG,AC213,Messino Cancer Centers,48858,MOUNT PLEASANT
90837987,Nicole Angel,AC408,Texas Oncology - Plano West,71360,PINEVILLE
30811634,JOSEPH ROSALES,AC514,Troy Regional Medial Center,53207,MILWAUKEE
74455065,JAMES KALMUK,AC923,Decatur Memorial Hospital,33607,TAMPA
36554928,LANYI CHEN,AC992,City of Hope Community,98166,SEATTLE
56835848,MEGAN SCRUGGS,AC917,Texas Oncology - Waco,14221,BUFFALO
55699621,DANIEL WALDEN,AC823,Tennessee Oncology,49946,LANSE
47037526,HUMAIRA SARFRAZ,AC934,Long Beach Memorial Hospital,91767,POMONA
66765179,DANIEL CHANDRA,AC995,Memorial Hermann Cancer Center,90024,LOS ANGELES
57891314,ASAAD TRABOLSI,AC266,MetroHealth Medical Center,29466,MOUNT PLEASANT
53917410,VATSAL PATEL,AC439,Saint Francis Health System,80634,GREELEY
60080345,DANIEL MILLER,AC536,Advent Health,94539,FREMONT
75041123,Brianna Murphy,AC545,Bryan Medical Center,29464,MOUNT PLEASANT
76810820,KRISTINA GOUTSOULIAK,AC763,Western Hema Oncology - Santa Merle,90049,LOS ANGELES
18464242,LORRAINE CANHAM,AC766,Texas Oncology - El Paso Cancer Treatment Center Joe Battle,78228,SAN ANTONIO
29000726,MAX WATTENBERG,AC609,NHOH,48075,SOUTHFIELD
31182181,Patrick Eulitt,AC957,Houston Methodist Health System,20715,BOWIE
70783588,RUCHI HAMAL,AC164,University Hospitals Health System,726,CAGUAS
22308160,PETER GREGOS,AC964,Premier Hematology Oncology,21202,BALTIMORE
66669292,PAULINA ROMAN MORENO,AC200,Cancer Center of North Dakota,28677,STATESVILLE
24372868,Luke Mountjoy,AC131,Oklahoma Cancer Specialists and Research Institute,79415,LUBBOCK
25186390,PETER ZAVITSANOS,AC697,East Tennessee Children's,12010,AMSTERDAM
12538027,ANDREW WIELE,AC172,UHS Wilson Medical Center,37129,MURFREESBORO
79206564,JOHN JARBOE,AC307,Texas Oncology - Granbury,7739,LITTLE SILVER
93546699,DYLAN GRAETZ,AC578,University of California Davis,44004,ASHTABULA
90152447,Hardik Chhatrala,AC581,Beebe Healthcare,34491,SUMMERFIELD
48290300,TIAN LI,AC184,Baylor University Medical Center,7202,ELIZABETH
76810109,FRANCESCA COTTINI,AC830,St. Mary's Medical Center,28208,CHARLOTTE
99135361,ZACHARY COHN,AC219,Madison Health,2467,CHESTNUT HILL
79175348,ERIC BROOKS,AC617,Beaumont Health System,33426,BOYNTON BEACH
56053986,JEFFREY CANNATELLA,AC440,Texas Oncology - Arlington Cancer Center North,28226,CHARLOTTE
92448058,JUHI JAIN,AC300,Texas Oncology - Arlington South,95482,UKIAH
57724213,KARINE TAWAGI,AC859,Inspira Medical Group Hematology / Medical Oncology,94535,TRAVIS AFB
20265219,BENJAMIN SPIELER,AC874,The University Of Vermont Health Network,32459,SANTA ROSA BEACH
98849181,LISA REDDEN,AC181,St Davids Healthcare System,94038,MOSS BEACH
21753486,Caleb Scheckel,AC357,Valley Regional Hospital,57117,SIOUX FALLS
28185175,ALHARETH ALSAYED,AC443,Maine Medical Center,17036,HUMMELSTOWN
34345479,HEATHER MCGEE,AC881,Texas Oncology - Longview Cancer Center,78130,NEW BRAUNFELS
75689349,MARISSA FRIEDMAN,AC855,Associates in Hematology and Oncology,20770,GREENBELT
35096598,Joseph Gregory Dolan,AC173,Cancer Specialists of North Florida,16001,BUTLER
77465179,Elizabeth Krakow,AC844,University of Tennessee Knoxville,89520,RENO
88815005,ESTIBALIZ LOPEZ RODRIGO,AC221,CCMG- Cancer Center of Middle Georgia,94523,PLEASANT HILL
79272077,Mark Knestrick,AC521,VA Pittsburgh Healthcare System,17810,ALLENWOOD
97891548,WEIQIANG GAO,AC762,Novant Health,48236,GROSSE POINTE
12320575,Misbat Chaudry,AC588,Cancer and Blood Care Specialists,35406,TUSCALOOSA
31931339,Beeling Armijo,AC236,Sidney Health Center,19426,COLLEGEVILLE
35010522,Melody Becnel,AC898,Fred Hutchinson Cancer Research Center,33445,DELRAY BEACH
57341336,Pranshu Bansal,AC503,Advanced Cancer Treatment Centers,85723,TUCSON
54063503,ABHIJEET BHIRUD,AC900,Oregon Health And Science University,49546,GRAND RAPIDS
22589222,KATHLEEN OVERHOLT,AC479,Saint Agnes Medical Center,8876,SOMERVILLE
55675323,UMANG SWAMI,AC432,Pike County Memorial Hospital,4330,AUGUSTA
92121673,ANDREA FLYNN,AC557,Desert Regional Comprehensive Cancer Center,49010,ALLEGAN
87399175,Deepna Jaiswal,AC757,"Lewis Lipsey, MD",78412,CORPUS CHRISTI
55424246,SERINE AVAGYAN,AC615,Texas Oncology - Amarillo Cancer Center,96720,HILO
10141925,Jamie Frediani,AC958,Children's Hospital of Orange County,7042,MONTCLAIR
43863980,Naga Iruku,AC830,St. Mary's Medical Center,28208,CHARLOTTE
12504995,Angela Ricci,AC501,Covenant Healthcare,94301,PALO ALTO
10526871,KHINE WIN,AC657,Nemours Childrens Hospital,80033,WHEAT RIDGE
96547652,CHISOM ONUOHA,AC218,Coastal Cancer Center - South Carolina,19406,KING OF PRUSSIA
15505117,MEI LI,AC731,Kona Community Hospital,2719,FAIRHAVEN
84657477,RIZWANA SYED,AC327,Lourdes Hospital,11021,GREAT NECK
59884578,NICKHILL BHAKTA,AC834,The Cancer Center at Blessing Hospital,32561,GULF BREEZE
64149608,MIN YAN,AC242,BayCare Health System,90710,HARBOR CITY
62126914,Mohammad Maher Abdul Hay,AC979,Kaiser Permanente Washington,53215,MILWAUKEE
60197670,Craig Sauter,AC910,Sutter Health,19462,PLYMOUTH MEETING
24876057,WILLIAM SILVEIRA,AC981,New York Cancer and Blood Specialists,16105,NEW CASTLE
34468982,Yehuda Deutsch,AC206,Regional West Medical Center,46131,FRANKLIN
93314443,JAY VARUGHESE,AC337,Compassionate Cancer Care Medical Group,80840,USAF ACADEMY
54734087,Abdelaziz Elhaddad,AC338,Mercy St. Louis,75042,GARLAND
68852381,RAGHAVA LEVAKA VEERA,AC308,San Francisco VA Medical Center,79415,LUBBOCK
89502393,KATHRINE WENTLAND,AC363,Putnam County Hospital Cancer Center,34113,NAPLES
96730435,JOSHUA COOK,AC707,Abraham Lincoln Memorial Hospital,92691,MISSION VIEJO
48597066,JINCY CLEMENT,AC648,Freeman Cornell-Beshore Cancer Institute,32714,ALTAMONTE SPRINGS
37568666,ANTHONY OLSZANSKI,AC695,Swedish Health Services,95991,YUBA CITY
15900940,APARNA KALYAN,AC429,Texas Oncology - Weatherford,7922,BERKELEY HEIGHTS
29708970,Mohamed El Geneidy,AC246,St Elizabeth Cancer Care,58103,FARGO
66962322,TAHER ABU HEJLEH,AC579,Texas Oncology - Odessa West Texas Cancer Center,2144,SOMERVILLE
96221839,ESTHER URBAEZ DURAN,AC890,Texas Oncology - Canton,75044,GARLAND
88710800,SUNG PARK,AC331,New York Medical College,90048,LOS ANGELES
92261206,CORTNEY JONES,AC386,St. Lukes of Duluth,40456,MOUNT VERNON
81432135,SHANE ROGOSIN,AC573,Southeast Health Cancer Care,54311,GREEN BAY
62222841,ANEEL CHOWDHARY,AC807,APDermatology,57401,ABERDEEN
81856896,Harsha Vyas,AC736,Eastern Connecticut Hematology And Oncology,8223,MARMORA
12018642,KATHERINE SCOTT,AC963,VISN 1: VA New England Healthcare System,46617,SOUTH BEND
24396008,Tal Oren,AC801,WellSpan Health System,7446,RAMSEY
10193012,ANA ANTUN,AC314,University Of Rochester Medical Center Health System,44024,CHARDON
46749867,Kimberly Green,AC315,Maimonides Cancer Center,78041,LAREDO
62748625,VICTORIA GIFFI,AC249,Affiliated Oncologists,25550,POINT PLEASANT
88022171,SAMIR SEJPAL,AC478,Texas Oncology - Mansfield,60007,ELK GROVE VILLAGE
45794392,ADHAM JURDI,AC690,Mayo Clinic Arizona,6040,MANCHESTER
52981788,ADAM KUYKENDAL,AC291,Crete Area Medical Center,38901,GRENADA
92805402,APARNA SURAPANENI,AC572,Atlanta Cancer Care,42303,OWENSBORO
66778441,Sameer Mahesh,AC882,Northern Light Cancer Center,19063,MEDIA
13563576,Yifan Tu,AC447,"Park Medical Associates, LLC",725,CAGUAS
93321320,MARY SEHL,AC467,Trihealth,63017,CHESTERFIELD
39608974,Praveen Tumula,AC893,Ridley-Tree Cancer Center,78215,SAN ANTONIO
73344953,MARK ROBERTS,AC706,Providence Sacred Heart Childrens Hospital,43212,COLUMBUS
21825078,JENNIFER O'STASIK,AC575,St. Charles Cancer Center - Bend,64132,KANSAS CITY
88578897,MICHAEL STOUT,AC545,Bryan Medical Center,29464,MOUNT PLEASANT
19302379,Meagan Jacoby,AC478,Texas Oncology - Mansfield,60007,ELK GROVE VILLAGE
44338952,SHARMILA MEHTA,AC121,Boston Medical Center,53295,MILWAUKEE
82062669,VIMALA THALODY,AC584,Mercer County Hematology Oncology P.C.,6520,NEW HAVEN
16376387,VICENTE VALERO,AC805,New Mexico Cancer Center,48312,STERLING HEIGHTS
45905611,GOWTHAMI AREPALLY,AC932,Providence/St. Joseph's Northern California,20706,LANHAM
30685280,ALEXI WRIGHT,AC494,Crozer Keystone Health System,32209,JACKSONVILLE
30976310,ARON BERKMAN,AC478,Texas Oncology - Mansfield,60007,ELK GROVE VILLAGE
43154898,EDGAR BEN-JOSEF,AC297,Texas Oncology - Keller,11102,ASTORIA
33909673,PAUL MATHEW,AC704,El Paso Children's Hospital- Hematology/Oncology,66219,LENEXA
80048684,DAN WU,AC223,Texas Oncology - Horizon Circle,20117,MIDDLEBURG
22109539,Amy Keating,AC420,Tidelands Health Oncology,7652,PARAMUS
80699032,ELIZABETH YANG,AC813,Nebraska Medicine,28374,PINEHURST
67047302,ERIN ELLIS,AC993,Green Bay Oncology At St Vincent Hospital Regional Cancer Center,62959,MARION
52426886,Frank Keller,AC474,California Hematology Oncology Medical Group,16105,NEW CASTLE
55118629,CHARNA KLEIN,AC716,Montgomery Cancer Center,19013,CHESTER
90448443,JOHN THOMPSON,AC401,Hawaii Pacific Health,2189,EAST WEYMOUTH
79433063,MOUNA ABOUAMARA,AC614,University of Washington,32117,DAYTONA BEACH
68064089,Niravkumar Naik,AC568,Premier Health,19118,PHILADELPHIA
28258781,James Weitzman,AC548,Massachusetts General Hospital,40217,LOUISVILLE
98900668,MATTHEW HOLTZMAN,AC350,Pacific Shores Medical Group,2131,ROSLINDALE
37113025,MARTIN BELL,AC341,Mercy UC Davis Cancer Center Merced,98944,SUNNYSIDE
16572564,Keith Stockerl-Goldstein,AC453,Center for Cancer Care at St. Luke's Hospital,30096,DULUTH
87918840,AYMAN AL-HAKIM,AC258,SCL Health Cancer Centers of Colorado,30305,ATLANTA
31920705,Maureen Hewitt,AC526,Cancer Care Northwest,44004,ASHTABULA
38167730,Adour Adrouny,AC453,Center for Cancer Care at St. Luke's Hospital,30096,DULUTH
57847697,JUAN SANCHEZ-TELLEZ,AC533,Utah Cancer Specialists,63628,BONNE TERRE
20821074,MARIA JUAREZ,AC963,VISN 1: VA New England Healthcare System,46617,SOUTH BEND
13624183,DIANE MAC DONALD,AC453,Center for Cancer Care at St. Luke's Hospital,30096,DULUTH
40170260,LAWRENCE GYNTHER,AC535,Riverside Medical Group,18711,WILKES BARRE
66152346,WILLIAM PAO,AC419,Ohio State University,1608,WORCESTER
76602445,RICHARD HELMER,AC793,Sparrow Hospital,14621,ROCHESTER
76786574,JERRY FAIN,AC379,Cancer And Leukemia Center PLLC,85711,TUCSON
27366950,CHRISTOPHER COGLE,AC210,Springfield Clinic Hematology Oncology,44223,CUYAHOGA FALLS
91026406,STEVEN KUROSS,AC832,Children's Hospital at Erlanger,82633,DOUGLAS
33094160,Amir Mian,AC220,Firsthealth Of The Carolinas,93703,FRESNO
69245143,IRA GORE,AC909,Indiana University Health,91910,CHULA VISTA
10177834,Bramham Reddy,AC774,Englewood Hospital,94533,FAIRFIELD
36113928,CHARLES CATHCART,AC404,Cancer Care Center of Montgomery,98055,RENTON
51866515,Sandra Luna Fineman,AC867,Beacon Cancer Care,28358,LUMBERTON
