Physician ID,Physician Name,Specialty,Jan'23,Feb'23,Mar'23,Apr'23,May'23,Jun'23,Jan'232,Feb'232,Mar'232,Apr'232,May'232,Jun'232
22069124,William Martin,PEDIATRIC HEMATOLOGY ONCOLOGY,4,25,14,32,27,43,8,5,18,28,47,53
74035614,Gregory Brandt,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,24,31,25,28,31,13,19,27,34,29,49
10086225,YINLEE YOONG,HEMATOLOGY/ONCOLOGY,3,17,16,17,25,42,29,15,11,27,34,53
66656171,DANIEL KELETI,HEMATOLOGY/ONCOLOGY,0,13,17,18,30,39,15,15,16,22,34,55
81955391,DANIEL CHIN,ONCOLOGY MEDICAL,11,20,16,25,39,50,10,26,38,15,28,47
11933722,JEANETTE BLAUTH,-,11,11,35,32,27,47,28,30,24,26,28,37
64901228,CARMEN PISC,PEDIATRIC HEMATOLOGY ONCOLOGY,13,16,35,26,39,42,9,4,23,26,37,49
98596077,VINITA PATANAPHAN,HEMATOLOGY,2,13,10,21,39,50,17,12,25,24,49,54
95581807,CHRISTINE SZARKA,"PATHOLOGY, HEMATOLOGY",2,12,14,26,35,32,14,15,24,32,31,51
45360994,GORDON NAKANO,-,13,11,33,20,27,32,29,14,20,28,26,35
23361043,KARIN GIORDANO,ONCOLOGY MEDICAL,2,15,33,18,25,41,14,23,27,33,39,43
44412278,JACK SCHOCKER,HEMATOLOGY/ONCOLOGY,7,13,27,34,29,50,6,9,10,25,28,51
10887498,JENNIFER OSBORN,ONCOLOGY MEDICAL,9,12,34,23,32,31,18,19,15,39,36,50
67911900,Gregory Oakhill,"PATHOLOGY, HEMATOLOGY",13,22,22,16,29,48,22,25,14,38,28,39
32060525,EUGENE PASCHOLD,-,0,21,25,26,39,44,3,20,38,26,38,52
72049939,KENNETH NG,-,6,13,28,28,33,47,19,21,32,31,43,35
74067232,MAUREEN COOPER,PEDIATRIC HEMATOLOGY ONCOLOGY,1,10,25,18,35,48,30,8,15,24,44,35
44099048,E DOLORES BASDEN,HEMATOLOGY/ONCOLOGY,3,22,12,34,30,33,29,2,23,34,33,50
36500219,Aaron Rapoport,PEDIATRIC HEMATOLOGY ONCOLOGY,6,19,13,21,28,42,0,21,17,21,47,45
81428596,ANDREW LAUVE,SURGICAL ONCOLOGY,1,23,10,26,36,36,1,7,25,40,38,43
32385059,DAWSON LIM,"PATHOLOGY, HEMATOLOGY",9,18,14,20,25,43,1,14,25,28,31,41
84442035,NANCY SOOHOO,PEDIATRIC HEMATOLOGY ONCOLOGY,3,25,10,17,25,30,25,13,25,24,45,37
35344373,JAMES SINCLAIR,HEMATOLOGY/ONCOLOGY,8,19,18,15,39,47,18,29,16,37,45,35
45073486,STEPHANIE YOON,PEDIATRIC HEMATOLOGY ONCOLOGY,5,15,18,29,36,49,14,4,36,20,37,40
82165246,ALYSSA BECK,-,1,14,26,26,26,35,12,1,34,40,35,44
48439798,CALVIN ABRO,HEMATOLOGY,14,13,22,27,37,41,4,14,37,30,28,35
36391865,Lubina Arjyal,-,3,12,23,25,34,37,3,10,25,39,38,52
62917532,THOMAS WESTBROOK,"PATHOLOGY, HEMATOLOGY",14,24,35,20,34,50,0,26,38,28,29,41
63927923,MOLLY TOKAZ,HEMATOLOGY,9,22,18,27,29,40,4,22,31,18,31,41
66243254,MIHIR BIKHCHANDANI,HEMATOLOGY,7,16,24,27,31,34,8,24,18,20,38,38
62028331,Zoryana Stoyko,-,11,25,11,23,36,38,13,18,16,24,50,47
18534795,MELINA MARMARELIS,-,10,13,18,22,26,41,0,14,33,15,33,40
82914680,NILESH VERMA,"PATHOLOGY, HEMATOLOGY",0,10,30,33,29,41,16,24,17,32,35,51
61103135,SCOTT GILLES,SURGICAL ONCOLOGY,2,16,11,18,36,47,19,9,32,21,46,37
87004258,NICOLAS VILLANUEVA,PEDIATRIC HEMATOLOGY ONCOLOGY,3,19,10,24,26,31,23,14,30,36,35,46
39974069,KINJAL PARIKH,PEDIATRIC HEMATOLOGY ONCOLOGY,11,21,12,27,37,42,17,7,19,38,25,43
64507376,Gaurav Goyal,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,23,25,30,34,36,9,16,33,40,43,54
61361990,ASHLEY ALBERT,GYNECOLOGICAL ONCOLOGY,9,24,26,22,37,44,18,20,30,30,38,48
28504799,Jorge Monge Urrea,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",15,25,25,22,34,41,3,3,30,29,25,36
11050685,Carlton Scharman,"PATHOLOGY, HEMATOLOGY",14,13,35,15,35,30,5,29,40,30,45,38
63370108,USMAN KHAN,GYNECOLOGICAL ONCOLOGY,6,20,11,24,28,41,26,18,10,31,33,43
56879623,JAE CHUNG,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,11,10,19,34,45,19,2,16,27,39,44
56685462,GRIGORI OKOEV,ONCOLOGY MEDICAL,1,17,33,25,33,49,29,5,21,20,27,51
47593499,ANDREW PIPER,"PATHOLOGY, HEMATOLOGY",4,24,11,30,29,38,1,22,40,38,27,44
16097463,Kerolos Rizk,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,24,12,35,33,37,7,4,11,30,28,50
16368311,KAMYA SANKAR,ONCOLOGY MEDICAL,14,24,14,28,40,33,6,1,34,30,34,44
86098333,DEREK MIDDLETON,ONCOLOGY MEDICAL,1,25,19,25,28,45,15,21,32,29,28,37
74010197,ADARSH SIDDA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,16,13,35,38,33,19,14,17,28,40,42
67289671,ANDREW BARSKY,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,23,32,23,40,32,21,2,30,30,28,43
75033548,Niraj Shenoy,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,13,12,17,26,40,16,7,23,34,42,51
30317983,LAUREN POMMERT,"PATHOLOGY, HEMATOLOGY",0,23,16,28,40,39,29,7,31,23,28,46
87763482,ANU PAUL,ONCOLOGY MEDICAL,7,13,33,30,27,41,21,13,31,27,43,39
56924793,NAMITA SHARMA,GYNECOLOGICAL ONCOLOGY,4,22,28,30,37,45,18,6,17,31,50,43
21470996,AMIR SALAM,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",10,24,34,23,33,50,8,21,21,18,46,49
47256300,MAMATHA MANDAVA,PEDIATRIC HEMATOLOGY ONCOLOGY,3,25,29,19,33,48,20,24,24,22,34,53
85124981,JOHN SCHWERKOSKE,GYNECOLOGICAL ONCOLOGY,10,22,35,30,30,36,17,2,15,29,26,52
51459590,VIVEK NARAYAN,GYNECOLOGICAL ONCOLOGY,14,14,24,27,26,33,6,17,24,26,30,53
38314998,CAMILLE PURONEN,GYNECOLOGICAL ONCOLOGY,13,19,19,31,37,48,8,29,14,35,29,47
25774434,LYNN MATHEW,SURGICAL ONCOLOGY,2,25,31,31,35,39,7,15,16,17,33,38
41555352,SONG ZHAO,-,1,18,17,32,33,37,20,29,32,17,37,55
71095828,NAMALI PIERSON,PEDIATRIC HEMATOLOGY ONCOLOGY,1,18,25,22,39,49,19,3,39,29,46,53
68026022,PATRICK MILLE,GYNECOLOGICAL ONCOLOGY,12,19,26,23,31,33,2,18,39,27,32,51
43376806,KELLY YAP,SURGICAL ONCOLOGY,11,15,10,33,30,45,30,0,15,20,40,50
87089189,MICHAEL DEFTOS,-,0,11,29,21,27,45,15,3,38,27,37,53
18362478,MOHAMMAD ALHYARI,GYNECOLOGICAL ONCOLOGY,9,21,35,18,36,37,23,22,15,15,48,50
30792781,RYAN WEIGHT,HEMATOLOGY/ONCOLOGY,0,22,12,19,33,48,23,9,38,30,35,40
40780937,SUSMITA SAKRUTI,PEDIATRIC HEMATOLOGY ONCOLOGY,3,25,29,30,33,40,19,17,12,20,36,50
39637711,Obiageli Ogbata,-,4,20,32,21,35,50,25,11,39,35,39,50
80468148,WILFRED DELACRUZ,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,13,15,34,36,38,12,23,29,22,30,50
87060903,Paul Palyca,HEMATOLOGY,5,13,12,32,40,42,7,4,16,39,34,42
87641295,Jonas Paludo,"PATHOLOGY, HEMATOLOGY",14,19,21,17,38,34,20,29,27,32,47,42
40049513,JENNIFER CHANG,SURGICAL ONCOLOGY,8,17,18,21,36,48,9,8,26,20,44,35
91935782,TRINH NGUYEN,SURGICAL ONCOLOGY,0,25,24,30,35,50,13,8,33,38,45,54
60240863,JAMES NORRIS,ONCOLOGY MEDICAL,10,23,15,22,26,35,4,21,32,24,43,54
53382658,CHARLES RUTTER,HEMATOLOGY,8,16,19,35,30,31,14,13,10,17,28,47
30170418,Iqra Choudary,SURGICAL ONCOLOGY,8,15,16,17,33,45,0,11,11,32,27,43
73303651,LING GUO,"PATHOLOGY, HEMATOLOGY",1,19,25,23,39,49,10,15,34,34,33,46
76273830,SERGUEI CASTANEDA,-,1,22,27,21,30,44,19,8,36,33,34,41
80446767,Naresh Bumma,RADIOLOGY ONCOLOGY,9,11,11,29,34,34,29,6,25,34,27,45
89187444,NITIN OHRI,GYNECOLOGICAL ONCOLOGY,8,24,22,25,29,42,26,17,10,30,28,50
22997458,KLAUDIA HUNTER,HEMATOLOGY,3,22,10,15,36,31,22,29,17,19,25,53
75807586,Lara Pappas,"PATHOLOGY, HEMATOLOGY",5,10,34,29,27,39,12,16,25,21,45,49
98240341,Mahdi Taha,"PATHOLOGY, HEMATOLOGY",2,12,22,30,26,33,3,24,33,26,42,43
38720255,Anurag Agrawal,RADIOLOGY ONCOLOGY,0,10,28,34,35,35,22,1,39,28,30,49
91023804,ASHLEY EASON,RADIOLOGY ONCOLOGY,4,16,14,18,26,33,9,7,16,39,25,35
61544891,SREEDHAR KATRAGADDA,HEMATOLOGY/ONCOLOGY,2,18,31,19,36,38,9,3,25,16,48,44
89967152,Krish Patel,PEDIATRIC HEMATOLOGY ONCOLOGY,8,23,23,35,30,47,9,25,29,25,41,48
64120944,GULAM MANJI,GYNECOLOGICAL ONCOLOGY,10,25,32,35,29,36,10,26,30,19,35,40
79413194,CAROLYN BARNES,PEDIATRIC HEMATOLOGY ONCOLOGY,5,19,25,22,37,39,5,20,21,16,44,55
74871032,ROBERT SOKOLIC,HEMATOLOGY,8,18,24,29,31,36,3,16,10,16,45,43
84458871,ANGELA FERACO,RADIOLOGY ONCOLOGY,1,15,24,28,29,50,13,20,29,39,37,55
48101948,Neha Vaghasia,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",9,25,33,20,40,40,0,26,26,26,44,40
15459322,SHIBU VARUGHESE,"PATHOLOGY, HEMATOLOGY",9,16,14,30,29,38,21,23,11,28,31,35
45395930,ETINOSA OSA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",10,20,19,34,34,35,10,0,30,18,45,36
10496123,JAHAN AGHALAR,HEMATOLOGY/ONCOLOGY,5,18,27,29,28,38,9,27,34,22,34,43
52101174,KALID ADAB,SURGICAL ONCOLOGY,8,18,15,29,38,35,16,19,22,31,50,51
15273957,Nayf Edrees,HEMATOLOGY/ONCOLOGY,2,17,11,35,25,44,12,8,32,31,28,47
29510007,SEWIT TECKIE,HEMATOLOGY,11,20,15,20,30,39,5,18,36,31,46,54
50931806,Bradley Clifford,GYNECOLOGICAL ONCOLOGY,11,23,15,15,39,37,29,19,29,20,27,44
48801708,SHELLY HAYES,GYNECOLOGICAL ONCOLOGY,2,21,20,22,30,32,2,20,34,17,48,36
93083364,MADHU MENON,SURGICAL ONCOLOGY,4,19,13,25,29,30,0,17,34,15,43,50
36013914,ASHA DHANARAJAN,HEMATOLOGY,0,14,17,27,40,31,12,8,21,39,37,45
51206147,MARK ANDOLINA,SURGICAL ONCOLOGY,2,23,25,15,39,41,13,8,34,35,30,54
46542760,LUIS NEGRON GARCIA,GYNECOLOGICAL ONCOLOGY,14,14,26,19,38,30,10,13,35,38,34,55
57665319,VIKRANT BRAR,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,15,19,21,40,33,11,17,15,21,49,49
98910317,ALLISON WALL,PEDIATRIC HEMATOLOGY ONCOLOGY,0,21,16,22,37,37,27,23,23,27,29,49
44008009,MALIKA SIKER,HEMATOLOGY/ONCOLOGY,4,17,29,23,39,45,5,19,11,26,42,38
28586222,ZULFIQAR HUSSAIN,ONCOLOGY MEDICAL,8,24,31,34,30,42,29,18,33,29,31,54
84571800,Stephanie Dublis,RADIOLOGY ONCOLOGY,4,20,34,17,28,39,30,3,22,39,37,47
95897403,Ronald Mageau,HEMATOLOGY,0,10,12,20,32,46,13,3,27,29,37,46
89321304,JASON DENBO,PEDIATRIC HEMATOLOGY ONCOLOGY,5,13,13,18,40,49,4,16,13,17,29,52
91055147,KENNETH CHEN,HEMATOLOGY,1,10,35,35,29,33,14,23,40,32,37,50
15106906,Gregory Pollack,-,6,21,32,22,32,35,14,0,36,38,26,44
76880223,JEROME BUTLER,ONCOLOGY MEDICAL,6,22,26,28,32,41,27,19,24,18,49,51
71385514,Laura Schuettpelz,HEMATOLOGY,10,12,30,16,25,46,5,22,27,20,41,45
46761496,KIM REISS,ONCOLOGY MEDICAL,13,13,34,35,30,42,5,9,28,24,38,53
18774317,ANU CHANDOK,SURGICAL ONCOLOGY,13,21,33,24,36,33,28,15,40,18,40,48
14345157,SARAH ONDREJKA,"PATHOLOGY, HEMATOLOGY",3,11,34,30,34,37,12,18,10,19,43,50
97195559,Lauren Akers,HEMATOLOGY,8,21,18,18,35,45,21,8,30,21,38,39
48805166,KIEUHOA VO,-,6,24,16,26,28,36,24,11,11,28,47,42
13033516,ALLISON CARILLI,SURGICAL ONCOLOGY,11,16,35,18,39,38,15,23,29,22,39,52
86677616,CALEB HO,-,10,16,15,33,30,43,19,2,19,20,30,46
34200629,GAYATHRI NAGARAJ,GYNECOLOGICAL ONCOLOGY,5,11,11,33,35,30,1,20,12,25,48,36
90126414,KANCHANA ANAND,HEMATOLOGY/ONCOLOGY,4,19,15,29,38,45,27,2,21,15,45,48
19759806,DANA SAADAT,RADIOLOGY ONCOLOGY,8,12,34,32,32,50,4,11,28,30,41,44
83877443,Amelia Langston,HEMATOLOGY,15,24,33,22,36,36,21,4,26,37,46,49
69074490,KARL KING,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,17,17,31,30,47,8,4,40,34,27,54
99865828,Scott Cole,SURGICAL ONCOLOGY,11,24,27,21,38,48,0,15,36,27,33,44
28743453,FISHEL LIBERMAN,SURGICAL ONCOLOGY,14,12,12,24,25,30,18,1,38,15,29,50
90065314,CATHERINE ISBELL,"PATHOLOGY, HEMATOLOGY",4,17,35,15,35,31,2,5,13,25,33,41
33455570,Carlos Bueso-Ramos,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",10,12,10,25,34,32,18,18,21,24,33,37
72942304,ARMANDO GARCIA,HEMATOLOGY/ONCOLOGY,4,16,12,33,38,39,30,9,16,40,36,36
48264927,ERIC RADANY,ONCOLOGY MEDICAL,10,17,23,26,40,36,11,28,10,17,39,53
95345012,MARIA RODRIGUEZ,GYNECOLOGICAL ONCOLOGY,1,23,32,35,31,50,12,19,40,27,47,47
33073681,CLAYTON CHAN,"PATHOLOGY, HEMATOLOGY",3,21,12,27,40,32,5,12,23,26,29,35
53615523,MARIE WOOD,HEMATOLOGY,15,23,24,17,36,30,21,28,27,22,28,37
86565772,CHRISTOPHER PORTER,HEMATOLOGY,4,23,14,17,31,45,17,0,30,25,26,41
31355059,Suzanne Cole,HEMATOLOGY/ONCOLOGY,3,17,11,35,25,30,26,7,36,16,47,36
68404867,James Cao,HEMATOLOGY,12,21,28,33,37,50,16,26,28,22,37,46
61233382,ABRAM TREVINO,PEDIATRIC HEMATOLOGY ONCOLOGY,13,11,20,21,31,36,13,3,12,33,29,35
88973741,AL TAIRA,"PATHOLOGY, HEMATOLOGY",3,11,27,26,26,42,13,2,17,37,45,46
45312197,LEON LANDAU,-,4,25,20,22,29,35,9,22,38,31,32,39
85496179,"Leonardo ""Len"" Farol",ONCOLOGY MEDICAL,15,25,19,20,38,33,15,4,17,16,26,43
33488512,DESIREE MEDEIROS,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,12,35,19,38,33,6,12,24,15,28,53
67757608,MICHAEL DILLON,"PATHOLOGY, HEMATOLOGY",4,24,27,15,31,35,30,1,35,32,35,43
40609598,STEPHEN FALKENBERRY,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,16,25,15,40,36,19,21,15,15,49,45
91162140,Noah Lindenberg,GYNECOLOGICAL ONCOLOGY,9,11,20,26,34,39,5,16,22,22,26,36
61399782,TIMOTHY KERWIN,GYNECOLOGICAL ONCOLOGY,2,23,32,32,29,47,24,4,31,39,44,37
53205067,Enrique Escalon,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,19,19,26,29,39,14,25,37,35,48,37
99513589,Maxwell Krem,GYNECOLOGICAL ONCOLOGY,8,24,11,18,29,41,29,2,31,22,45,38
24492275,FAISAL WAHEED,"PATHOLOGY, HEMATOLOGY",5,15,31,25,37,35,23,11,36,25,27,54
52361067,LEE ROSEN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,23,24,35,37,49,28,25,25,23,31,46
62337837,Minnie Abromowitch,HEMATOLOGY,4,22,33,29,34,38,4,7,10,18,27,47
45657647,NENAD ANTIC,RADIOLOGY ONCOLOGY,13,18,15,28,34,42,9,21,34,25,34,55
36467834,Mohamed Mohamed,RADIOLOGY ONCOLOGY,0,11,23,26,33,34,2,4,11,36,34,53
64112891,RONNIE LUYUN,HEMATOLOGY,2,15,10,22,40,45,0,21,34,18,33,50
70217512,WALTER ROBERTS,HEMATOLOGY/ONCOLOGY,7,15,28,21,29,37,3,13,26,31,29,37
29751656,ANIL TUMKUR,ONCOLOGY MEDICAL,8,20,19,24,30,40,10,27,28,31,46,42
71349527,STEPHEN BOSWANK,PEDIATRIC HEMATOLOGY ONCOLOGY,1,16,23,31,32,46,4,30,12,33,37,40
22328826,NICHOLAS GEMMA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,16,34,15,30,34,27,17,15,27,27,52
67547794,GILBERT LEDERMAN,-,8,17,23,24,28,43,15,28,10,18,43,55
11074549,BILLIE MAREK,-,12,21,19,16,38,49,27,21,30,20,43,35
62979463,SARA HORTON,RADIOLOGY ONCOLOGY,13,23,21,17,36,34,4,28,15,17,47,48
95587812,IMTIAZ MALIK,HEMATOLOGY/ONCOLOGY,4,17,20,18,33,37,24,12,17,20,49,49
90747343,NANCY BEDNARZ,SURGICAL ONCOLOGY,4,17,26,19,40,33,17,12,38,39,29,51
88324640,Muhammad Rizvi,HEMATOLOGY/ONCOLOGY,4,23,33,24,40,46,12,21,18,26,25,51
23894942,Rafid Kouz,GYNECOLOGICAL ONCOLOGY,2,12,30,17,34,45,7,17,26,26,33,50
35681911,YADYRA RIVERA,GYNECOLOGICAL ONCOLOGY,6,10,22,25,35,40,25,13,24,32,35,52
89848286,DANIEL FRAM,SURGICAL ONCOLOGY,2,16,34,32,38,49,9,8,35,35,47,54
72106564,JOSEPH BAAR,PEDIATRIC HEMATOLOGY ONCOLOGY,4,23,25,27,27,30,0,14,40,21,40,55
16125359,RICHARD APLENC,-,6,11,15,19,40,38,4,26,16,40,50,46
58160993,DAVID HARRISON,RADIOLOGY ONCOLOGY,4,23,16,17,34,42,30,30,11,35,26,37
17636060,STEVEN DUNDER,HEMATOLOGY,2,21,20,21,38,38,29,5,16,23,27,53
57902121,ALVARO ALVAREZ-FARINETTI,"PATHOLOGY, HEMATOLOGY",11,12,20,22,31,48,23,12,36,20,25,52
42146270,John Wagner,GYNECOLOGICAL ONCOLOGY,4,14,25,16,34,39,0,7,15,22,33,45
29429567,Roger Rosenstock,"PATHOLOGY, HEMATOLOGY",15,18,19,30,33,35,0,4,34,38,26,41
37648264,JOHNNY NACILLA,PEDIATRIC HEMATOLOGY ONCOLOGY,0,17,13,22,26,48,0,23,15,35,33,51
57750345,SARAH THURMAN,ONCOLOGY MEDICAL,7,21,13,18,30,48,8,13,32,28,49,45
97413810,Uzma Ali,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,25,13,33,31,49,7,29,13,27,36,36
46038911,RYAN GROVER,"PATHOLOGY, HEMATOLOGY",1,17,32,16,38,32,29,1,11,22,38,42
63431197,DAVID BRYSON,"PATHOLOGY, HEMATOLOGY",11,23,34,24,38,36,29,13,25,32,40,47
69712660,Andrei Shustov,GYNECOLOGICAL ONCOLOGY,8,13,21,20,38,50,9,3,20,24,28,36
70254544,Rex Mowat,RADIOLOGY ONCOLOGY,4,22,15,35,31,37,19,28,32,16,45,44
30015595,ROLAND SKEEL,RADIOLOGY ONCOLOGY,11,19,23,35,29,39,6,15,40,21,35,51
35530433,JOEJOHN STEPHENSON,-,10,23,11,28,38,38,22,21,24,26,43,46
54692432,KIMBERLY KASOW,ONCOLOGY MEDICAL,4,13,16,33,34,33,27,12,35,29,43,52
65585077,TODD WILLIAMS,ONCOLOGY MEDICAL,11,14,28,21,34,41,29,24,19,27,46,38
31008774,MYRA ROSE,GYNECOLOGICAL ONCOLOGY,4,10,22,27,29,31,27,2,17,17,39,44
18791122,Lisa Thomas,GYNECOLOGICAL ONCOLOGY,0,13,24,24,30,33,1,15,22,34,33,55
53448608,JOSE SUAREZ,HEMATOLOGY,12,24,13,18,26,35,7,7,33,30,38,43
14273405,Lucio Gordan,HEMATOLOGY/ONCOLOGY,12,19,30,20,39,45,5,4,20,32,40,49
24434279,STEVEN LANE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,23,16,30,29,42,5,6,37,20,25,52
93741219,Annette Fontaine,HEMATOLOGY,5,25,33,27,32,47,28,4,37,20,29,47
29667661,ZHI LIU,GYNECOLOGICAL ONCOLOGY,0,10,19,29,31,42,21,0,14,15,46,39
26367144,MELISSA SHERMAN,ONCOLOGY MEDICAL,1,21,24,24,26,34,8,20,18,40,27,50
30061532,KIRK HEYNE,PEDIATRIC HEMATOLOGY ONCOLOGY,11,19,14,23,25,48,0,25,39,22,26,37
61841635,Noor Merchant,ONCOLOGY MEDICAL,15,14,34,17,33,44,13,21,24,25,38,45
81169944,Roy Timothy Webb,RADIOLOGY ONCOLOGY,5,14,33,25,27,30,16,2,29,26,25,35
42023962,Mark Sitarik,"PATHOLOGY, HEMATOLOGY",10,17,30,34,36,45,17,6,37,22,49,52
58559130,MICHELE RAMIREZ,SURGICAL ONCOLOGY,3,23,28,26,26,45,2,20,27,17,25,35
95105902,GABRIELE SOUTHGATE,GYNECOLOGICAL ONCOLOGY,2,24,18,32,32,36,30,27,26,36,49,45
64423675,MARY PUCCIO,SURGICAL ONCOLOGY,7,19,28,28,29,31,2,21,14,36,36,42
78911544,Alexander Keith Stewart,RADIOLOGY ONCOLOGY,15,22,20,21,25,50,2,10,18,34,48,50
24134302,WILLIAM LOUI,-,4,22,21,17,31,33,1,16,24,37,37,39
77712935,RICHARD HUSLIG,RADIOLOGY ONCOLOGY,2,17,26,27,40,48,26,15,38,28,49,39
20296220,JING CHIANG,PEDIATRIC HEMATOLOGY ONCOLOGY,7,19,30,20,28,39,22,18,34,36,38,49
72628258,KEVIN COURTNEY,-,4,14,17,32,32,49,13,17,36,34,25,41
93478793,Rajesh Kukunoor,PEDIATRIC HEMATOLOGY ONCOLOGY,15,18,31,25,25,36,5,29,28,39,25,52
45855612,Bret Friday,HEMATOLOGY/ONCOLOGY,13,11,33,21,38,47,28,11,17,22,34,43
47480759,DIANA LAKE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,14,10,26,38,42,26,21,36,34,39,37
78919552,Stephen Brown,SURGICAL ONCOLOGY,12,17,32,19,28,47,12,17,38,34,49,41
15906935,Michele Donato,HEMATOLOGY/ONCOLOGY,3,10,14,24,38,50,20,21,20,17,29,41
77730105,William Velasqeuz,PEDIATRIC HEMATOLOGY ONCOLOGY,4,15,14,16,27,43,25,13,15,25,47,38
59460951,RANDY MUDGE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",0,18,22,33,31,40,11,25,19,40,29,37
24642787,DAVID JACOBSOHN,HEMATOLOGY,11,17,15,34,26,50,3,11,15,24,43,42
10437307,Hasan Rehman,RADIOLOGY ONCOLOGY,0,15,32,22,39,47,21,5,28,25,28,53
30147757,MICHAEL PIERRO,HEMATOLOGY/ONCOLOGY,12,17,33,21,36,46,19,17,31,35,28,37
81083748,ROELOF BEKENDAM,HEMATOLOGY/ONCOLOGY,5,24,29,18,31,48,3,21,28,37,45,37
24764744,Miguel Quirch,GYNECOLOGICAL ONCOLOGY,6,16,10,17,35,34,20,17,13,35,27,41
30097274,ANEESHA ANANTHULA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,11,27,27,36,37,30,7,20,17,47,41
35072924,GENGWEN TIAN,GYNECOLOGICAL ONCOLOGY,10,18,12,30,37,40,13,13,22,31,32,35
49329582,XIAO ZHAO,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,11,12,33,27,31,14,21,36,29,32,42
36066057,Lai Xu,RADIOLOGY ONCOLOGY,0,12,12,17,28,34,17,17,37,34,26,46
42037055,ALYSIA ROBERTSON,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,25,28,30,29,31,23,5,35,40,48,54
22765563,KIMBERLY INGERSOLL,"PATHOLOGY, HEMATOLOGY",13,13,24,29,34,30,4,20,39,19,47,51
58976431,MONIKA KUMAR,RADIOLOGY ONCOLOGY,14,17,14,25,25,50,17,1,10,17,29,40
50345379,STANISLAV LAZAREV,SURGICAL ONCOLOGY,11,15,21,22,26,33,22,9,34,28,45,39
61278785,SHIRAZ FIDAI,GYNECOLOGICAL ONCOLOGY,2,13,19,22,26,34,20,5,28,25,47,49
43773592,MOUHAMED ABOU-ISMAIL,SURGICAL ONCOLOGY,5,25,30,33,28,49,6,9,28,22,28,35
49281064,PARUL AGARWAL,ONCOLOGY MEDICAL,5,23,31,18,30,47,1,10,22,37,30,52
67200409,FRANCIS MOGOLLON-DUFFO,PEDIATRIC HEMATOLOGY ONCOLOGY,4,10,15,25,37,49,17,21,27,26,40,35
88179713,SEJAL KOTHADIA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,10,12,27,28,44,1,26,19,38,40,51
11569354,Gabriela Llaurador,RADIOLOGY ONCOLOGY,7,20,32,35,37,49,8,2,22,32,41,55
91837004,SARA TARIQ,HEMATOLOGY,8,22,28,30,34,49,4,29,36,28,27,48
35386961,SUNNY SINGH,"PATHOLOGY, HEMATOLOGY",1,12,17,22,39,34,20,19,15,37,31,36
38403538,MUHAMMAD MASAB,PEDIATRIC HEMATOLOGY ONCOLOGY,5,17,25,28,31,43,0,10,37,26,45,47
41089081,JEFFERY JONES,SURGICAL ONCOLOGY,2,18,16,32,37,37,30,26,19,29,41,39
27836153,Ajay Major,GYNECOLOGICAL ONCOLOGY,12,11,34,26,33,38,22,16,32,33,26,42
85632752,TAMER KHASHAB,GYNECOLOGICAL ONCOLOGY,7,21,22,33,29,43,2,17,19,27,41,46
57443511,NING DONG,GYNECOLOGICAL ONCOLOGY,14,18,25,17,32,50,25,23,14,34,32,42
86786379,DEBORAH MARSHALL,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,13,31,16,34,46,21,14,28,29,48,45
48277068,SAWA ITO,PEDIATRIC HEMATOLOGY ONCOLOGY,9,23,25,32,39,50,23,12,36,35,43,52
15423825,GEMLYN GEORGE,ONCOLOGY MEDICAL,11,24,20,22,31,41,5,28,31,34,31,51
29652476,Margaret Lamb,-,12,21,30,16,30,45,8,15,36,21,40,50
